ts,price_close,price_mean,volume,ask_close,bid_close
1782861900,0.8500,0.8570,1029.74,0.8700,0.8500
1782861960,0.8500,0.8409,8375.05,0.8500,0.8400
1782862020,0.8300,0.8435,2828.10,0.8400,0.8300
1782862080,0.8400,0.8382,5106.87,0.8400,0.8300
1782862140,0.8400,0.8331,4566.42,0.8400,0.8300
1782862200,0.8300,0.8384,4088.85,0.8300,0.8200
1782862260,0.8000,0.8088,12545.03,0.8000,0.7900
1782862320,0.8000,0.7933,3421.73,0.8000,0.7900
1782862380,0.8100,0.8029,1726.94,0.8100,0.8000
1782862440,0.8300,0.8333,1534.42,0.8400,0.8300
1782862500,0.8200,0.8396,3316.89,0.8400,0.8300
1782862560,0.8500,0.8412,7996.42,0.8600,0.8500
1782862620,0.8400,0.8587,2565.50,0.8400,0.8000
1782862680,0.8500,0.8400,353.51,0.8500,0.8400
1782862740,0.8700,0.8493,1846.98,0.8700,0.8600
1782862800,0.8700,0.8623,561.15,0.8700,0.8600
1782862860,0.8500,0.8663,2499.06,0.8600,0.8500
1782862920,0.8500,0.8544,178.51,0.8600,0.8500
1782862980,0.8700,0.8603,512.38,0.8700,0.8600
1782863040,0.8500,0.8531,202.99,0.8600,0.8500
1782863100,0.8600,0.8586,3721.47,0.8600,0.8500
1782863160,0.8400,0.8398,375.79,0.8400,0.8300
1782863220,0.8400,0.8400,29572.96,0.8400,0.8300
1782863280,0.8300,0.8497,5303.69,0.8600,0.8500
1782863340,0.8300,0.8521,1442.60,0.8200,0.8100
1782863400,0.8300,0.8209,2131.15,0.8300,0.8200
1782863460,0.8500,0.8396,1773.71,0.8500,0.8400
1782863520,0.8500,0.8500,1424.36,0.8500,0.8400
1782863580,0.8600,0.8573,30.20,0.8500,0.8400
1782863640,0.8600,0.8580,2521.91,0.8700,0.8200
1782863700,0.8700,0.8404,2360.82,0.8400,0.8100
1782863760,0.8600,0.8630,909.44,0.8700,0.8600
1782863820,0.8700,0.8638,472.52,0.8700,0.8600
1782863880,0.8700,0.8617,3310.83,0.8800,0.8500
1782863940,0.9000,0.8876,6631.22,0.9000,0.8900
1782864000,0.9000,0.8912,1113.98,0.9000,0.8900
1782864060,0.8800,0.8898,799.57,0.8800,0.8700
1782864120,0.8600,0.8696,1270.08,0.8900,0.8500
1782864180,0.8400,0.8379,4253.71,0.8400,0.8300
1782864240,0.8400,0.8400,1656.90,0.8400,0.8300
1782864300,0.8400,0.8397,1946.47,0.8400,0.8300
1782864360,0.8000,0.8157,684.84,0.8100,0.8000
1782864420,0.8100,0.8100,8325.61,0.8100,0.8000
1782864480,0.8300,0.8160,3981.19,0.8400,0.8300
1782864540,0.8500,0.8398,828.13,0.8600,0.8500
