ts,price_close,price_mean,volume,ask_close,bid_close
1782867360,0.7600,0.7605,954.58,0.7600,0.7500
1782867420,0.7500,0.7452,246.46,0.7400,0.7100
1782867480,0.8000,0.8000,71.00,0.8400,0.7500
1782867540,0.8500,0.8494,16.14,0.8500,0.8400
1782867600,0.8700,0.8657,751.87,0.8800,0.8600
1782867660,0.8800,0.8800,920.00,0.8900,0.8800
1782867720,0.8800,0.8816,358.06,0.8700,0.8600
1782867780,0.8600,0.8661,384.00,0.8700,0.8600
1782867840,0.8700,0.8700,316.90,0.9000,0.8600
1782867900,0.8600,0.8600,118.00,0.8900,0.8800
1782867960,0.8800,0.8800,50.00,0.8900,0.8800
1782868020,0.8800,0.8800,0.00,0.8900,0.8800
1782868080,0.8700,0.8700,1010.00,0.8700,0.8600
1782868140,0.8500,0.8513,713.70,0.9200,0.8500
1782868200,0.8500,0.8500,71.89,0.8600,0.8500
1782868260,0.8700,0.8700,279.08,0.8900,0.8500
1782868320,0.8400,0.8468,1150.73,0.8500,0.8300
1782868380,0.8300,0.8300,451.30,0.8500,0.8200
1782868440,0.8300,0.8300,0.00,0.8400,0.7800
1782868500,0.8300,0.8300,1081.73,0.8500,0.8300
1782868560,0.8300,0.8300,0.00,0.8100,0.8000
1782868620,0.8000,0.8000,2.00,0.7900,0.7800
1782868680,0.8000,0.8000,0.00,0.7900,0.7800
1782868740,0.7900,0.7801,563.58,0.7900,0.7800
1782868860,0.7900,0.7900,0.00,0.8000,0.7800
1782868920,0.8000,0.8000,27.00,0.8000,0.7800
1782868980,0.7800,0.7800,309.48,0.7800,0.7600
1782869040,0.7800,0.7800,6.00,0.7700,0.7600
1782869100,0.7800,0.7800,0.00,0.7700,0.7600
1782869160,0.7800,0.7800,0.00,0.7600,0.7500
1782869220,0.7300,0.7368,2149.65,0.7600,0.7300
1782869280,0.7300,0.7300,0.00,0.8500,0.7300
1782869340,0.7300,0.7300,0.00,0.7200,0.7000
1782869400,0.7300,0.7300,0.00,0.7500,0.7100
1782869460,0.7100,0.7100,82.12,0.7600,0.7300
1782869520,0.7100,0.7100,0.00,0.7300,0.7200
1782869580,0.7100,0.7100,0.00,0.8800,0.7000
1782869640,0.6900,0.6956,35.90,0.7000,0.6900
1782869700,0.6900,0.6900,0.00,0.7900,0.6800
1782869760,0.6600,0.6680,50.05,0.6700,0.6600
1782869820,0.6600,0.6600,0.00,0.6700,0.6600
1782869880,0.6600,0.6651,216.63,0.8300,0.6500
1782869940,0.6800,0.6721,87.00,0.7300,0.7200
1782870000,0.7000,0.7260,758.78,0.7000,0.6900
1782870060,0.7000,0.6992,3030.44,0.7200,0.7100
1782870120,0.7000,0.7000,0.00,0.7200,0.7100
1782870180,0.7000,0.7000,0.00,0.7200,0.7100
1782870240,0.7000,0.7000,0.00,0.7200,0.7000
1782870300,0.7200,0.7200,363.00,0.7600,0.7000
1782870360,0.9300,0.8850,279.19,0.9300,0.9200
1782870420,0.9200,0.9200,351.70,0.9400,0.9300
1782870480,0.9300,0.9302,3203.61,0.9300,0.9200
1782870540,0.9300,0.9300,0.00,0.9300,0.9200
1782870600,0.9200,0.9200,50.00,0.9300,0.9200
1782870660,0.9500,0.9411,489.05,0.9600,0.9200
1782870720,0.9400,0.9313,691.14,0.9600,0.9200
1782870780,0.9300,0.9421,45.40,0.9500,0.9300
1782870840,0.9600,0.9600,315.00,0.9600,0.9500
1782870900,0.9500,0.9500,56.25,0.9600,0.9500
1782870960,0.9500,0.9677,456.74,0.9600,0.9400
1782871020,0.9600,0.9532,27.30,0.9600,0.9500
1782871080,0.9600,0.9600,0.00,0.9700,0.9300
1782871140,0.9600,0.9600,0.00,0.9400,0.9200
1782871200,0.9600,0.9600,0.00,0.9300,0.9100
1782871260,0.9200,0.9134,504.55,0.9200,0.9000
1782871320,0.8900,0.8900,3.72,0.9000,0.8900
1782871380,0.9900,0.9564,2202.22,1.0000,0.9900
1782871440,0.9900,0.9900,715.50,1.0000,0.9900
1782871500,0.9900,0.9900,644.81,1.0000,0.9900
1782871560,0.9900,0.9900,616.21,1.0000,0.9900
1782871620,0.9900,0.9900,0.00,1.0000,0.9900
1782871680,0.9900,0.9900,1361.51,1.0000,0.9900
1782871740,0.9900,0.9900,200.00,1.0000,0.9900
1782871800,0.9900,0.9900,59.11,1.0000,0.9900
1782871860,0.9900,0.9900,228.10,1.0000,0.9900
1782871920,0.9900,0.9900,658.78,1.0000,0.9900
1782871980,0.9900,0.9900,0.00,1.0000,0.9900
1782872040,0.9900,0.9900,90.00,1.0000,0.9900
1782872100,0.9900,0.9900,1569.41,1.0000,0.9900
1782872160,0.9900,0.9900,0.00,1.0000,0.9900
1782872220,0.9900,0.9900,0.00,1.0000,0.9900
1782872280,0.9900,0.9900,1.00,1.0000,0.9900
1782872340,0.9900,0.9900,0.00,1.0000,0.9900
1782872400,0.9900,0.9900,0.00,1.0000,0.9900
1782872460,0.9900,0.9900,6.00,1.0000,0.9900
1782872520,0.9900,0.9900,0.00,1.0000,0.9900
1782872640,0.9900,0.9900,0.00,1.0000,0.9900
1782872700,0.9900,0.9900,0.00,1.0000,0.9900
1782872760,0.9900,0.9900,0.00,1.0000,0.9900
1782872820,0.9900,0.9900,40.20,1.0000,0.9900
1782872880,0.9900,0.9900,59.11,1.0000,0.9900
1782872940,0.9900,0.9900,0.00,1.0000,0.9900
1782873000,0.9900,0.9900,0.00,1.0000,0.9900
1782873180,0.9900,0.9900,0.00,1.0000,0.9900
1782873240,0.9900,0.9900,0.00,1.0000,0.9900
1782873300,0.9900,0.9900,0.00,1.0000,0.9900
1782873420,0.9900,0.9900,0.00,1.0000,0.9900
1782873480,0.9900,0.9900,0.00,1.0000,0.9900
1782873540,0.9900,0.9900,49.26,1.0000,0.9900
1782873600,0.9900,0.9900,0.00,1.0000,0.9900
1782873660,0.9900,0.9900,0.00,1.0000,0.9900
1782873720,0.9900,0.9900,19.70,1.0000,0.9900
1782873780,0.9900,0.9900,0.00,1.0000,0.9900
1782873840,0.9900,0.9900,0.00,1.0000,0.9900
1782873900,0.9900,0.9900,0.00,1.0000,0.9900
1782873960,0.9900,0.9900,0.00,1.0000,0.9900
1782874020,0.9900,0.9900,0.00,1.0000,0.9900
1782874080,0.9900,0.9900,0.00,1.0000,0.9900
1782874140,0.9900,0.9900,0.00,1.0000,0.9900
1782874260,0.9900,0.9900,0.00,1.0000,0.9900
1782874380,0.9900,0.9900,0.00,1.0000,0.9900
1782874440,0.9900,0.9900,0.00,1.0000,0.9900
1782874500,0.9900,0.9900,98.00,1.0000,0.9900
1782874560,0.9900,0.9900,0.00,1.0000,0.9900
1782874620,0.9900,0.9900,153.00,1.0000,0.9900
1782874740,0.9900,0.9900,0.00,1.0000,0.9900
1782874800,0.9900,0.9900,0.00,1.0000,0.9900
1782874860,0.9900,0.9900,0.00,1.0000,0.9900
1782874920,0.9900,0.9900,0.00,1.0000,0.9900
1782874980,0.9900,0.9900,0.00,1.0000,0.9900
1782875100,0.9900,0.9900,20.10,1.0000,0.9900
1782875160,0.9900,0.9900,0.00,1.0000,0.9900
1782875220,0.9900,0.9900,500.00,1.0000,0.9900
1782875340,0.9900,0.9900,0.00,1.0000,0.9900
1782875400,0.9900,0.9900,0.00,1.0000,0.9900
1782875520,0.9900,0.9900,98.52,1.0000,0.9900
1782875580,0.9900,0.9900,0.00,1.0000,0.9900
1782875640,0.9900,0.9900,0.00,1.0000,0.9900
1782875700,0.9900,0.9900,0.00,1.0000,0.9900
1782875760,0.9900,0.9900,0.00,1.0000,0.9900
